VARIABLES = "X"
 "Y"
 "Tana"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE)
                      0                       1                       0 
    0.00400801603206413                       1     0.00250605216811917 
    0.00801603206412826                       1     0.00501210433623833 
     0.0120240480961924                       1      0.0075181565043575 
     0.0160320641282565                       1      0.0100242086724767 
     0.0200400801603206                       1      0.0125302608405958 
     0.0240480961923848                       1       0.015036313008715 
     0.0280561122244489                       1      0.0175423651768342 
      0.032064128256513                       1      0.0200484173449533 
     0.0360721442885772                       1      0.0225544695130725 
     0.0400801603206413                       1      0.0250605216811917 
     0.0440881763527054                       1      0.0275665738493108 
     0.0480961923847695                       1        0.03007262601743 
     0.0521042084168337                       1      0.0325705979666837 
     0.0561122244488978                       1       0.035061259236276 
     0.0601202404809619                       1      0.0375519205058684 
      0.064128256513026                       1      0.0400425817754608 
     0.0681362725450902                       1      0.0425332430450532 
     0.0721442885771543                       1      0.0450239043146456 
     0.0761523046092184                       1      0.0475145655842379 
     0.0801603206412826                       1      0.0500052268538303 
     0.0841683366733467                       1      0.0524958881234227 
     0.0881763527054108                       1      0.0549865493930151 
     0.0921843687374749                       1      0.0574772106626074 
     0.0961923847695391                       1      0.0599678719321998 
      0.100200400801603                       1      0.0624569861112518 
      0.104208416833667                       1      0.0649167053399605 
      0.108216432865731                       1      0.0673764245686692 
      0.112224448897796                       1      0.0698361437973779 
       0.11623246492986                       1      0.0722958630260866 
      0.120240480961924                       1      0.0747555822547953 
      0.124248496993988                       1      0.0772153014835039 
      0.128256513026052                       1      0.0796750207122126 
      0.132264529058116                       1      0.0821347399409213 
       0.13627254509018                       1        0.08459445916963 
      0.140280561122244                       1      0.0870541783983387 
      0.144288577154309                       1      0.0895138976270474 
      0.148296593186373                       1      0.0919736168557561 
      0.152304609218437                       1      0.0944069254572501 
      0.156312625250501                       1       0.096820713041574 
      0.160320641282565                       1       0.099234500625898 
      0.164328657314629                       1       0.101648288210222 
      0.168336673346693                       1       0.104062075794546 
      0.172344689378758                       1        0.10647586337887 
      0.176352705410822                       1       0.108889650963194 
      0.180360721442886                       1       0.111303438547518 
       0.18436873747495                       1       0.113717226131842 
      0.188376753507014                       1       0.116131013716165 
      0.192384769539078                       1       0.118544801300489 
      0.196392785571142                       1       0.120958588884813 
      0.200400801603206                       1       0.123366284357971 
      0.204408817635271                       1       0.125719150377638 
      0.208416833667335                       1       0.128072016397306 
      0.212424849699399                       1       0.130424882416973 
      0.216432865731463                       1       0.132777748436641 
      0.220440881763527                       1       0.135130614456309 
      0.224448897795591                       1       0.137483480475976 
      0.228456913827655                       1       0.139836346495644 
      0.232464929859719                       1       0.142189212515311 
      0.236472945891784                       1       0.144542078534979 
      0.240480961923848                       1       0.146894944554646 
      0.244488977955912                       1       0.149247810574314 
      0.248496993987976                       1       0.151600676593981 
       0.25250501002004                       1       0.153906397854028 
      0.256513026052104                       1       0.156183832258302 
      0.260521042084168                       1       0.158461266662575 
      0.264529058116232                       1       0.160738701066849 
      0.268537074148297                       1       0.163016135471123 
      0.272545090180361                       1       0.165293569875397 
      0.276553106212425                       1       0.167571004279671 
      0.280561122244489                       1       0.169848438683945 
      0.284569138276553                       1       0.172125873088219 
      0.288577154308617                       1       0.174403307492493 
      0.292585170340681                       1       0.176680741896767 
      0.296593186372746                       1       0.178958176301041 
       0.30060120240481                       1       0.181222192241552 
      0.304609218436874                       1       0.183410168446925 
      0.308617234468938                       1       0.185598144652298 
      0.312625250501002                       1       0.187786120857671 
      0.316633266533066                       1       0.189974097063044 
       0.32064128256513                       1       0.192162073268417 
      0.324649298597194                       1        0.19435004947379 
      0.328657314629259                       1       0.196538025679163 
      0.332665330661323                       1       0.198726001884536 
      0.336673346693387                       1       0.200913978089909 
      0.340681362725451                       1       0.203101954295282 
      0.344689378757515                       1       0.205289930500655 
      0.348697394789579                       1       0.207477906706028 
      0.352705410821643                       1       0.209596407574713 
      0.356713426853707                       1       0.211681457582126 
      0.360721442885772                       1       0.213766507589539 
      0.364729458917836                       1       0.215851557596952 
        0.3687374749499                       1       0.217936607604365 
      0.372745490981964                       1       0.220021657611778 
      0.376753507014028                       1       0.222106707619191 
      0.380761523046092                       1       0.224191757626604 
      0.384769539078156                       1       0.226276807634017 
       0.38877755511022                       1        0.22836185764143 
      0.392785571142285                       1       0.230446907648843 
      0.396793587174349                       1       0.232531957656256 
      0.400801603206413                       1       0.234593825811283 
      0.404809619238477                       1       0.236562965694892 
      0.408817635270541                       1       0.238532105578502 
      0.412825651302605                       1       0.240501245462112 
      0.416833667334669                       1       0.242470385345721 
      0.420841683366733                       1       0.244439525229331 
      0.424849699398798                       1        0.24640866511294 
      0.428857715430862                       1        0.24837780499655 
      0.432865731462926                       1       0.250346944880159 
       0.43687374749499                       1       0.252316084763769 
      0.440881763527054                       1       0.254285224647379 
      0.444889779559118                       1       0.256254364530988 
      0.448897795591182                       1       0.258223504414598 
      0.452905811623247                       1       0.260099887630704 
      0.456913827655311                       1        0.26194108780814 
      0.460921843687375                       1       0.263782287985576 
      0.464929859719439                       1       0.265623488163012 
      0.468937875751503                       1       0.267464688340448 
      0.472945891783567                       1       0.269305888517884 
      0.476953907815631                       1        0.27114708869532 
      0.480961923847695                       1       0.272988288872755 
       0.48496993987976                       1       0.274829489050191 
      0.488977955911824                       1       0.276670689227627 
      0.492985971943888                       1       0.278511889405063 
      0.496993987975952                       1       0.280353089582499 
      0.501002004008016                       1       0.282159440760001 
       0.50501002004008                       1         0.2838612449377 
      0.509018036072144                       1       0.285563049115399 
